Start with N = 1000, C0 = 10, max_point = 5, feature_case = core
The time for constructing x_order and v_order 593 milliseconds
The time for constructing optimization model is 8907 milliseconds, start solving the model
Problem
  Name                   :                 
  Objective sense        : minimize        
  Type                   : CONIC (conic optimization problem)
  Constraints            : 3259            
  Affine conic cons.     : 2000            
  Disjunctive cons.      : 0               
  Cones                  : 0               
  Scalar variables       : 5123            
  Matrix variables       : 0               
  Integer variables      : 1123            

Optimizer started.
Mixed integer optimizer started.
Threads used: 10
Presolve started.
Presolve terminated. Time = 0.39, probing time =  0.23
Presolved problem: 7085 variables, 2198 constraints, 15205 non-zeros
Presolved problem: 108 general integer, 977 binary, 6000 continuous
Presolved problem: 2000 cones
Clique table size: 107
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
133989   135645   110810   267      3.6232623892e+02     3.3959864833e+02     6.27        3360.0
134205   135861   110994   265      3.6232623892e+02     3.3959864833e+02     6.27        3365.3
134421   136078   111178   268      3.6232623892e+02     3.3959864833e+02     6.27        3371.0
134634   136297   111329   267      3.6232623892e+02     3.3959864833e+02     6.27        3377.0
134851   136517   111476   259      3.6232623892e+02     3.3959864833e+02     6.27        3384.4
135062   136733   111635   263      3.6232623892e+02     3.3959864833e+02     6.27        3390.9
135280   136953   111819   46       3.6232623892e+02     3.3959864833e+02     6.27        3398.1
135494   137176   111977   280      3.6232623892e+02     3.3959864833e+02     6.27        3404.9
135713   137399   112128   265      3.6232623892e+02     3.3959864833e+02     6.27        3412.0
135929   137621   112268   266      3.6232623892e+02     3.3959864833e+02     6.27        3419.3
136132   137824   112429   271      3.6232623892e+02     3.3959864833e+02     6.27        3427.9
136348   138046   112591   278      3.6232623892e+02     3.3959886083e+02     6.27        3434.1
136562   138266   112763   31       3.6232623892e+02     3.3959886083e+02     6.27        3440.2
136777   138487   112924   270      3.6232623892e+02     3.3959886083e+02     6.27        3446.5
136991   138708   113090   278      3.6232623892e+02     3.3959886083e+02     6.27        3454.1
137208   138931   113227   295      3.6232623892e+02     3.3959886083e+02     6.27        3460.7
137429   139154   113394   271      3.6232623892e+02     3.3959886083e+02     6.27        3465.8
137648   139376   113571   268      3.6232623892e+02     3.3959886392e+02     6.27        3470.3
137857   139600   113720   273      3.6232623892e+02     3.3959886392e+02     6.27        3475.0
138071   139820   113862   291      3.6232623892e+02     3.3959886392e+02     6.27        3479.3
138286   140037   114053   270      3.6232623892e+02     3.3959893060e+02     6.27        3483.6
138503   140257   114236   271      3.6232623892e+02     3.3959894271e+02     6.27        3488.4
138720   140477   114399   277      3.6232623892e+02     3.3959894271e+02     6.27        3493.1
138936   140696   114545   292      3.6232623892e+02     3.3959894271e+02     6.27        3497.1
139152   140915   114713   264      3.6232623892e+02     3.3959894271e+02     6.27        3501.0
139365   141134   114864   28       3.6232623892e+02     3.3959894271e+02     6.27        3504.9
139563   141339   114992   34       3.6232623892e+02     3.3959894271e+02     6.27        3511.0
139778   141558   115141   49       3.6232623892e+02     3.3959894271e+02     6.27        3517.1
139991   141775   115290   62       3.6232623892e+02     3.3959894271e+02     6.27        3524.0
140205   141994   115456   272      3.6232623892e+02     3.3959894271e+02     6.27        3531.0
140423   142213   115614   276      3.6232623892e+02     3.3959894271e+02     6.27        3537.6
140636   142433   115779   272      3.6232623892e+02     3.3959894271e+02     6.27        3542.9
140849   142654   115904   288      3.6232623892e+02     3.3959894271e+02     6.27        3548.9
141059   142873   116056   274      3.6232623892e+02     3.3959894271e+02     6.27        3556.8
141276   143091   116239   269      3.6232623892e+02     3.3959910345e+02     6.27        3562.9
141490   143307   116409   272      3.6232623892e+02     3.3959910345e+02     6.27        3569.5
141701   143525   116538   290      3.6232623892e+02     3.3959910345e+02     6.27        3575.3
141910   143744   116677   303      3.6232623892e+02     3.3959910345e+02     6.27        3581.1
142123   143961   116852   269      3.6232623892e+02     3.3959910345e+02     6.27        3586.2
142322   144162   117013   276      3.6232623892e+02     3.3959910345e+02     6.27        3591.4
142538   144380   117173   287      3.6232623892e+02     3.3959910345e+02     6.27        3595.6
142748   144598   117315   305      3.6232623892e+02     3.3959910345e+02     6.27        3599.8
142964   144817   117503   269      3.6232623892e+02     3.3959910345e+02     6.27        3604.0
143179   145036   117676   265      3.6232623892e+02     3.3959910345e+02     6.27        3608.1
143395   145254   117848   285      3.6232623892e+02     3.3959954555e+02     6.27        3612.7
143610   145472   118007   54       3.6232623892e+02     3.3959954931e+02     6.27        3616.4
143825   145693   118188   270      3.6232623892e+02     3.3960001087e+02     6.27        3620.4
144045   145913   118370   273      3.6232623892e+02     3.3960001087e+02     6.27        3627.0
144263   146135   118526   53       3.6232623892e+02     3.3960001087e+02     6.27        3633.7
144482   146359   118673   69       3.6232623892e+02     3.3960001087e+02     6.27        3639.3
144695   146583   118820   275      3.6232623892e+02     3.3960001087e+02     6.27        3645.3
144911   146804   119002   273      3.6232623892e+02     3.3960596899e+02     6.27        3651.1
145128   147026   119175   283      3.6232623892e+02     3.3960596899e+02     6.27        3657.1
145343   147246   119306   275      3.6232623892e+02     3.3960596899e+02     6.27        3664.5
145562   147466   119467   269      3.6232623892e+02     3.3960596899e+02     6.27        3670.4
145780   147686   119653   268      3.6232623892e+02     3.3960596899e+02     6.27        3676.3
145992   147902   119811   13       3.6232623892e+02     3.3960658016e+02     6.27        3683.6
146204   148119   119959   271      3.6232623892e+02     3.3960658016e+02     6.27        3690.0
146416   148336   120129   277      3.6232623892e+02     3.3960658016e+02     6.27        3696.0
146607   148538   120270   292      3.6232623892e+02     3.3960658016e+02     6.27        3702.6
146824   148757   120443   269      3.6232623892e+02     3.3960658016e+02     6.27        3708.0
147040   148977   120613   274      3.6232623892e+02     3.3960658016e+02     6.27        3713.4
147254   149194   120775   278      3.6232623892e+02     3.3960658016e+02     6.27        3719.1
147466   149411   120925   293      3.6232623892e+02     3.3960658016e+02     6.27        3725.1
147677   149633   121056   272      3.6232623892e+02     3.3960658016e+02     6.27        3730.7
147889   149853   121220   11       3.6232623892e+02     3.3960658016e+02     6.27        3734.7
148100   150076   121367   288      3.6232623892e+02     3.3960658016e+02     6.27        3738.7
148314   150296   121519   274      3.6232623892e+02     3.3960658016e+02     6.27        3743.9
148528   150511   121697   269      3.6232623892e+02     3.3960658016e+02     6.27        3748.9
148740   150727   121847   273      3.6232623892e+02     3.3960658016e+02     6.27        3754.3
148941   150936   121972   25       3.6232623892e+02     3.3960658016e+02     6.27        3759.8
149145   151143   122110   41       3.6232623892e+02     3.3960658016e+02     6.27        3764.4
149352   151354   122259   278      3.6232623892e+02     3.3960658016e+02     6.27        3770.0
149558   151569   122399   270      3.6232623892e+02     3.3960658016e+02     6.27        3775.3
149773   151785   122566   276      3.6232623892e+02     3.3960658016e+02     6.27        3780.2
149987   152002   122734   291      3.6232623892e+02     3.3960658016e+02     6.27        3785.8
150179   152196   122882   277      3.6232623892e+02     3.3960658016e+02     6.27        3792.0
150390   152415   123047   22       3.6232623892e+02     3.3960658016e+02     6.27        3799.6
150605   152632   123226   286      3.6232623892e+02     3.3960658016e+02     6.27        3805.6
150814   152852   123349   273      3.6232623892e+02     3.3960658016e+02     6.27        3812.0
151020   153065   123499   265      3.6232623892e+02     3.3960658016e+02     6.27        3818.3
151227   153273   123668   269      3.6232623892e+02     3.3960658016e+02     6.27        3825.6
151433   153484   123808   287      3.6232623892e+02     3.3960658016e+02     6.27        3831.8
151637   153694   123946   20       3.6232623892e+02     3.3960658016e+02     6.27        3837.6
151846   153909   124103   267      3.6232623892e+02     3.3960658016e+02     6.27        3843.9
152061   154128   124274   29       3.6232623892e+02     3.3960658016e+02     6.27        3850.1
152278   154350   124417   52       3.6232623892e+02     3.3960658016e+02     6.27        3857.0
152495   154570   124584   69       3.6232623892e+02     3.3960658016e+02     6.27        3864.3
152707   154782   124764   84       3.6232623892e+02     3.3960658016e+02     6.27        3870.1
152918   154997   124909   98       3.6232623892e+02     3.3960658016e+02     6.27        3875.7
153115   155214   125004   111      3.6232623892e+02     3.3960658016e+02     6.27        3880.9
153330   155431   125145   126      3.6232623892e+02     3.3960658016e+02     6.27        3886.1
153544   155645   125331   273      3.6232623892e+02     3.3960672970e+02     6.27        3891.2
153760   155862   125503   273      3.6232623892e+02     3.3960672970e+02     6.27        3896.1
153965   156077   125590   269      3.6232623892e+02     3.3960672970e+02     6.27        3901.7
154170   156294   125721   284      3.6232623892e+02     3.3960672970e+02     6.27        3906.0
154367   156494   125892   22       3.6232623892e+02     3.3960672970e+02     6.27        3910.6
154586   156713   126053   274      3.6232623892e+02     3.3960672970e+02     6.27        3916.1
154785   156927   126164   273      3.6232623892e+02     3.3960672970e+02     6.27        3920.9
154985   157129   126310   287      3.6232623892e+02     3.3960672970e+02     6.27        3926.0
155187   157333   126474   274      3.6232623892e+02     3.3960672970e+02     6.27        3930.3
155398   157549   126633   273      3.6232623892e+02     3.3960672970e+02     6.27        3936.0
155602   157759   126771   273      3.6232623892e+02     3.3960672970e+02     6.27        3942.5
155809   157975   126904   291      3.6232623892e+02     3.3960672970e+02     6.27        3948.2
156024   158194   127069   260      3.6232623892e+02     3.3960718538e+02     6.27        3954.2
156227   158410   127222   265      3.6232623892e+02     3.3960718538e+02     6.27        3960.7
156442   158628   127383   280      3.6232623892e+02     3.3960718538e+02     6.27        3968.2
156658   158846   127549   281      3.6232623892e+02     3.3960718538e+02     6.27        3974.7
156872   159064   127729   264      3.6232623892e+02     3.3960718538e+02     6.27        3982.2
157083   159286   127862   280      3.6232623892e+02     3.3960718538e+02     6.27        3989.0
157294   159508   128013   294      3.6232623892e+02     3.3960718538e+02     6.27        3994.7
157510   159727   128203   273      3.6232623892e+02     3.3960718538e+02     6.27        3999.6
157722   159945   128359   20       3.6232623892e+02     3.3960718538e+02     6.27        4005.3
157920   160150   128469   18       3.6232623892e+02     3.3960718538e+02     6.27        4010.9
158133   160372   128626   274      3.6232623892e+02     3.3960718538e+02     6.27        4015.7
158351   160593   128826   271      3.6232623892e+02     3.3960718538e+02     6.27        4020.7
158568   160812   128981   288      3.6232623892e+02     3.3960718538e+02     6.27        4026.2
158771   161026   129102   300      3.6232623892e+02     3.3960718538e+02     6.27        4031.3
158980   161242   129245   268      3.6232623892e+02     3.3960718538e+02     6.27        4035.7
159195   161457   129440   267      3.6232623892e+02     3.3960747522e+02     6.27        4040.7
159410   161675   129595   40       3.6232623892e+02     3.3960747522e+02     6.27        4045.8
159624   161891   129725   58       3.6232623892e+02     3.3960747522e+02     6.27        4050.6
159833   162102   129882   70       3.6232623892e+02     3.3960747522e+02     6.27        4054.5
160042   162315   130035   80       3.6232623892e+02     3.3960747522e+02     6.27        4059.2
160259   162538   130170   39       3.6232623892e+02     3.3960747522e+02     6.27        4063.5
160478   162758   130341   262      3.6232623892e+02     3.3960948402e+02     6.27        4067.4
160700   162980   130515   289      3.6232623892e+02     3.3960950521e+02     6.27        4071.4
160915   163202   130668   306      3.6232623892e+02     3.3960950521e+02     6.27        4075.1
161133   163423   130836   43       3.6232623892e+02     3.3960950521e+02     6.27        4079.4
161331   163621   131020   267      3.6232623892e+02     3.3960950521e+02     6.27        4084.4
161547   163843   131180   288      3.6232623892e+02     3.3960950992e+02     6.27        4091.4
161764   164063   131339   272      3.6232623892e+02     3.3960950992e+02     6.27        4097.6
161982   164285   131525   278      3.6232623892e+02     3.3960951792e+02     6.27        4103.6
162200   164507   131699   260      3.6232623892e+02     3.3960952000e+02     6.27        4109.3
162410   164729   131815   252      3.6232623892e+02     3.3960952000e+02     6.27        4115.2
162625   164949   131974   267      3.6232623892e+02     3.3960952000e+02     6.27        4120.5
162842   165168   132161   263      3.6232623892e+02     3.3960952000e+02     6.27        4126.0
163062   165388   132349   281      3.6232623892e+02     3.3960952000e+02     6.27        4132.0
163276   165608   132493   45       3.6232623892e+02     3.3960956405e+02     6.27        4139.0
163482   165829   132617   253      3.6232623892e+02     3.3960956405e+02     6.27        4144.0
163702   166050   132797   277      3.6232623892e+02     3.3960956405e+02     6.27        4151.4
163923   166272   132950   46       3.6232623892e+02     3.3960956405e+02     6.27        4157.8
164143   166494   133112   275      3.6232623892e+02     3.3960956405e+02     6.27        4164.7
164361   166717   133258   264      3.6232623892e+02     3.3960956405e+02     6.27        4170.2
164573   166934   133400   50       3.6232623892e+02     3.3960956405e+02     6.27        4175.2
164775   167136   133560   60       3.6232623892e+02     3.3960956405e+02     6.27        4179.6
164989   167354   133718   70       3.6232623892e+02     3.3960956405e+02     6.27        4183.7
165205   167572   133870   83       3.6232623892e+02     3.3960956405e+02     6.27        4187.7
165421   167793   134036   270      3.6232623892e+02     3.3960956605e+02     6.27        4191.7
165638   168015   134199   276      3.6232623892e+02     3.3960956605e+02     6.27        4196.5
165857   168235   134370   285      3.6232623892e+02     3.3961018459e+02     6.27        4200.3
166074   168456   134521   79       3.6232623892e+02     3.3961018459e+02     6.27        4204.3
166290   168682   134669   269      3.6232623892e+02     3.3961018459e+02     6.27        4208.6
166506   168904   134829   277      3.6232623892e+02     3.3961018459e+02     6.27        4214.5
166723   169126   134994   292      3.6232623892e+02     3.3961018459e+02     6.27        4220.6
166941   169348   135174   305      3.6232623892e+02     3.3961018459e+02     6.27        4226.7
167156   169569   135323   74       3.6232623892e+02     3.3961018795e+02     6.27        4232.5
167370   169790   135473   268      3.6232623892e+02     3.3961019297e+02     6.27        4238.2
167570   169990   135659   281      3.6232623892e+02     3.3961019297e+02     6.27        4244.4
167787   170212   135834   272      3.6232623892e+02     3.3961022295e+02     6.27        4251.7
168009   170435   136000   269      3.6232623892e+02     3.3961022295e+02     6.27        4257.5
168220   170655   136175   74       3.6232623892e+02     3.3961022756e+02     6.27        4263.3
168439   170876   136342   274      3.6232623892e+02     3.3961022756e+02     6.27        4270.0
168654   171100   136505   278      3.6232623892e+02     3.3961022756e+02     6.27        4276.4
168873   171325   136652   276      3.6232623892e+02     3.3961023450e+02     6.27        4283.2
169092   171547   136821   67       3.6232623892e+02     3.3961023450e+02     6.27        4289.3
169307   171768   137014   264      3.6232623892e+02     3.3961023468e+02     6.27        4295.0
169524   171990   137169   278      3.6232623892e+02     3.3961023592e+02     6.27        4300.4
169744   172216   137289   277      3.6232623892e+02     3.3961023625e+02     6.27        4306.1
169964   172440   137467   270      3.6232623892e+02     3.3961023625e+02     6.27        4311.5
170184   172660   137653   273      3.6232623892e+02     3.3961023752e+02     6.27        4316.5
170405   172886   137786   290      3.6232623892e+02     3.3961023752e+02     6.27        4321.5
170622   173107   137953   275      3.6232623892e+02     3.3961023752e+02     6.27        4325.7
170841   173327   138160   73       3.6232623892e+02     3.3961024563e+02     6.27        4329.6
171061   173547   138344   261      3.6232623892e+02     3.3961024563e+02     6.27        4333.4
171279   173766   138544   266      3.6232623892e+02     3.3961024563e+02     6.27        4337.3
171477   173965   138694   280      3.6232623892e+02     3.3961024563e+02     6.27        4341.5
171694   174185   138865   267      3.6232623892e+02     3.3961024563e+02     6.27        4345.3
171913   174405   139040   63       3.6232623892e+02     3.3961024563e+02     6.27        4349.7
172131   174625   139198   273      3.6232623892e+02     3.3961024563e+02     6.27        4353.8
172344   174845   139363   266      3.6232623892e+02     3.3961024620e+02     6.27        4358.4
172562   175066   139521   276      3.6232623892e+02     3.3961024620e+02     6.27        4365.8
172776   175287   139659   269      3.6232623892e+02     3.3961024620e+02     6.27        4371.7
172990   175505   139805   63       3.6232623892e+02     3.3961024620e+02     6.27        4377.7
173209   175725   139996   270      3.6232623892e+02     3.3961024620e+02     6.27        4384.1
173423   175946   140144   269      3.6232623892e+02     3.3961024620e+02     6.27        4390.5
173637   176166   140292   259      3.6232623892e+02     3.3961024620e+02     6.27        4396.2
173855   176386   140476   258      3.6232623892e+02     3.3961024696e+02     6.27        4402.4
174070   176608   140615   270      3.6232623892e+02     3.3961024696e+02     6.27        4408.6
174281   176828   140746   271      3.6232623892e+02     3.3961024696e+02     6.27        4414.7
174496   177048   140915   273      3.6232623892e+02     3.3961024696e+02     6.27        4420.6
174714   177267   141087   94       3.6232623892e+02     3.3961024696e+02     6.27        4427.1
174933   177490   141224   270      3.6232623892e+02     3.3961024717e+02     6.27        4434.1
175153   177714   141360   259      3.6232623892e+02     3.3961024717e+02     6.27        4440.6
175365   177935   141508   268      3.6232623892e+02     3.3961024717e+02     6.27        4446.5
175566   178138   141651   277      3.6232623892e+02     3.3961024717e+02     6.27        4451.5
175784   178360   141827   277      3.6232623892e+02     3.3961024717e+02     6.27        4456.1
176003   178581   141982   258      3.6232623892e+02     3.3961024751e+02     6.27        4461.3
176217   178804   142108   261      3.6232623892e+02     3.3961024751e+02     6.27        4466.4
176432   179025   142271   270      3.6232623892e+02     3.3961024751e+02     6.27        4470.8
176648   179243   142457   75       3.6232623892e+02     3.3961024751e+02     6.27        4475.0
176864   179463   142613   262      3.6232623892e+02     3.3961024751e+02     6.27        4478.9
177083   179683   142800   73       3.6232623892e+02     3.3961024751e+02     6.27        4482.8
177304   179904   142975   266      3.6232623892e+02     3.3961024751e+02     6.27        4487.1
177516   180125   143129   271      3.6232623892e+02     3.3961024831e+02     6.27        4490.9
177733   180344   143314   271      3.6232623892e+02     3.3961024831e+02     6.27        4494.7
177945   180563   143458   81       3.6232623892e+02     3.3961024831e+02     6.27        4499.0
178164   180784   143613   92       3.6232623892e+02     3.3961024831e+02     6.27        4503.3
178383   181003   143814   54       3.6232623892e+02     3.3961024831e+02     6.27        4507.3
178599   181223   143978   270      3.6232623892e+02     3.3961024831e+02     6.27        4512.7
178812   181442   144117   259      3.6232623892e+02     3.3961024831e+02     6.27        4518.7
179007   181638   144278   272      3.6201770521e+02     3.3961024831e+02     6.19        4526.6
179230   181858   144465   263      3.6201770521e+02     3.3961024952e+02     6.19        4532.9
179449   182078   144654   265      3.6201770521e+02     3.3961024952e+02     6.19        4538.6
179665   182300   144808   279      3.6201770521e+02     3.3961024952e+02     6.19        4546.2
179877   182519   144954   63       3.6201770521e+02     3.3961024952e+02     6.19        4553.6
180094   182740   145129   265      3.6201770521e+02     3.3961025571e+02     6.19        4560.7
180311   182961   145290   281      3.6201770521e+02     3.3961025571e+02     6.19        4569.0
180528   183181   145451   268      3.6201770521e+02     3.3961025571e+02     6.19        4576.1
180747   183402   145638   271      3.6201770521e+02     3.3961025571e+02     6.19        4582.2
180961   183621   145790   254      3.6201770521e+02     3.3961025571e+02     6.19        4587.8
181179   183841   145968   275      3.6201770521e+02     3.3961025571e+02     6.19        4592.3
181394   184061   146139   69       3.6201770521e+02     3.3961025571e+02     6.19        4596.8
181613   184282   146296   272      3.6201770521e+02     3.3961025655e+02     6.19        4602.4
181828   184502   146479   261      3.6201770521e+02     3.3961025655e+02     6.19        4606.9
182043   184721   146630   268      3.6201770521e+02     3.3961025655e+02     6.19        4611.6
182261   184942   146782   268      3.6201770521e+02     3.3961025655e+02     6.19        4615.7
182477   185162   146954   264      3.6201770521e+02     3.3961025655e+02     6.19        4619.7
182676   185362   147127   259      3.6201770521e+02     3.3961025655e+02     6.19        4623.9
182893   185584   147286   275      3.6201770521e+02     3.3961025655e+02     6.19        4629.0
183111   185806   147438   271      3.6201770521e+02     3.3961025655e+02     6.19        4633.7
183332   186029   147619   70       3.6201770521e+02     3.3961025655e+02     6.19        4638.7
183552   186250   147775   275      3.6201770521e+02     3.3961025655e+02     6.19        4643.7
183770   186470   147943   271      3.6201770521e+02     3.3961025655e+02     6.19        4647.6
183985   186690   148094   260      3.6201770521e+02     3.3961025655e+02     6.19        4651.4
184202   186909   148273   261      3.6201770521e+02     3.3961025661e+02     6.19        4655.3
184419   187128   148454   242      3.6201770521e+02     3.3961025661e+02     6.19        4659.5
184636   187349   148597   100      3.6201770521e+02     3.3961025661e+02     6.19        4664.4
184856   187570   148785   120      3.6201770521e+02     3.3961025661e+02     6.19        4669.3
185077   187793   148940   134      3.6201770521e+02     3.3961025661e+02     6.19        4675.4
185297   188014   149100   88       3.6201770521e+02     3.3961025661e+02     6.19        4681.4
185515   188234   149282   274      3.6201770521e+02     3.3961026100e+02     6.19        4687.5
185730   188454   149417   263      3.6201770521e+02     3.3961026100e+02     6.19        4693.2
185948   188674   149585   264      3.6201770521e+02     3.3961026100e+02     6.19        4699.5
186166   188895   149755   275      3.6201770521e+02     3.3961026100e+02     6.19        4707.5
186383   189119   149912   289      3.6201770521e+02     3.3961026100e+02     6.19        4715.0
186585   189323   150042   299      3.6201770521e+02     3.3961026100e+02     6.19        4721.9
186806   189545   150205   264      3.6201770521e+02     3.3961026100e+02     6.19        4727.8
187022   189765   150367   262      3.6201770521e+02     3.3961026100e+02     6.19        4733.8
187237   189986   150500   47       3.6201770521e+02     3.3961026100e+02     6.19        4739.2
187455   190206   150682   261      3.6201770521e+02     3.3961026100e+02     6.19        4744.7
187673   190427   150850   262      3.6201770521e+02     3.3961026100e+02     6.19        4750.0
187890   190647   151007   268      3.6201770521e+02     3.3961026100e+02     6.19        4754.9
188108   190867   151189   254      3.6201770521e+02     3.3961026178e+02     6.19        4759.1
188327   191089   151348   264      3.6201770521e+02     3.3961026313e+02     6.19        4763.4
188543   191313   151496   276      3.6201770521e+02     3.3961026313e+02     6.19        4768.2
188763   191536   151636   270      3.6201770521e+02     3.3961026313e+02     6.19        4772.8
188979   191755   151810   254      3.6201770521e+02     3.3961026313e+02     6.19        4777.6
189198   191976   151975   254      3.6201770521e+02     3.3961026313e+02     6.19        4781.5
189412   192195   152121   267      3.6201770521e+02     3.3961026313e+02     6.19        4785.2
189628   192414   152309   267      3.6201770521e+02     3.3961026313e+02     6.19        4788.9
189846   192635   152457   266      3.6201770521e+02     3.3961026313e+02     6.19        4794.0
190062   192856   152621   265      3.6201770521e+02     3.3961026313e+02     6.19        4800.2
190257   193049   152778   255      3.6135501070e+02     3.3961026313e+02     6.02        4806.1
190479   193269   152964   77       3.6135501070e+02     3.3961026313e+02     6.02        4812.3
190697   193490   153130   261      3.6135501070e+02     3.3961026313e+02     6.02        4818.3
190911   193710   153272   273      3.6135501070e+02     3.3961026313e+02     6.02        4824.4
191131   193931   153454   60       3.6135501070e+02     3.3961026407e+02     6.02        4830.7
191348   194150   153613   266      3.6135501070e+02     3.3961026407e+02     6.02        4837.0
191561   194369   153758   256      3.6135501070e+02     3.3961026407e+02     6.02        4843.2
191775   194589   153940   57       3.6135501070e+02     3.3961026407e+02     6.02        4849.4
191995   194809   154112   262      3.6135501070e+02     3.3961026407e+02     6.02        4855.8
192215   195029   154288   271      3.6135501070e+02     3.3961026407e+02     6.02        4863.6
192433   195251   154446   256      3.6135501070e+02     3.3961026407e+02     6.02        4870.5
192649   195473   154574   238      3.6135501070e+02     3.3961026407e+02     6.02        4876.6
192869   195694   154766   256      3.6135501070e+02     3.3961026407e+02     6.02        4883.5
193087   195914   154928   63       3.6135501070e+02     3.3961026560e+02     6.02        4888.7
193302   196139   155049   271      3.6135501070e+02     3.3961026560e+02     6.02        4893.3
193518   196359   155233   246      3.6135501070e+02     3.3961026560e+02     6.02        4897.7
193738   196579   155415   268      3.6135501070e+02     3.3961026560e+02     6.02        4901.8
193950   196799   155565   277      3.6135501070e+02     3.3961026560e+02     6.02        4905.9
194166   197016   155745   257      3.6135501070e+02     3.3961026560e+02     6.02        4909.8
194383   197236   155928   65       3.6135501070e+02     3.3961026560e+02     6.02        4914.1
194582   197439   156079   82       3.6135501070e+02     3.3961026560e+02     6.02        4919.1
194800   197659   156253   99       3.6135501070e+02     3.3961026560e+02     6.02        4923.0
195016   197881   156423   114      3.6135501070e+02     3.3961026560e+02     6.02        4928.0
195234   198103   156589   267      3.6135501070e+02     3.3961026560e+02     6.02        4931.9
195453   198323   156774   278      3.6135501070e+02     3.3961026710e+02     6.02        4936.4
195673   198543   156944   268      3.6135501070e+02     3.3961026710e+02     6.02        4941.1
195893   198765   157130   67       3.6135501070e+02     3.3961026710e+02     6.02        4945.1
196109   198989   157260   278      3.6135501070e+02     3.3961026710e+02     6.02        4948.9
196328   199210   157419   260      3.6135501070e+02     3.3961026710e+02     6.02        4954.6
196546   199430   157595   276      3.6135501070e+02     3.3961026710e+02     6.02        4961.7
196758   199651   157723   286      3.6135501070e+02     3.3961026710e+02     6.02        4967.7
196978   199873   157885   266      3.6135501070e+02     3.3961026710e+02     6.02        4974.2
197195   200092   158080   255      3.6135501070e+02     3.3961026710e+02     6.02        4980.1
197407   200313   158212   267      3.6135501070e+02     3.3961026710e+02     6.02        4986.3
197624   200533   158369   71       3.6135501070e+02     3.3961026710e+02     6.02        4992.1
197838   200751   158545   67       3.6135501070e+02     3.3961026966e+02     6.02        4998.1
198056   200971   158711   259      3.6135501070e+02     3.3961026966e+02     6.02        5004.3
198274   201192   158895   271      3.6135501070e+02     3.3961026966e+02     6.02        5011.1
198476   201394   159071   246      3.6135501070e+02     3.3961026966e+02     6.02        5017.1
198692   201617   159227   82       3.6135501070e+02     3.3961026966e+02     6.02        5023.8
198914   201842   159363   269      3.6135501070e+02     3.3961026966e+02     6.02        5030.4
199131   202063   159522   68       3.6135501070e+02     3.3961026966e+02     6.02        5035.9
199347   202284   159658   253      3.6135501070e+02     3.3961026966e+02     6.02        5041.2
199564   202505   159837   49       3.6135501070e+02     3.3961026966e+02     6.02        5046.0
199782   202725   160011   264      3.6135501070e+02     3.3961026966e+02     6.02        5051.4
200002   202945   160193   51       3.6135501070e+02     3.3961026966e+02     6.02        5056.4
200220   203165   160367   243      3.6135501070e+02     3.3961026966e+02     6.02        5060.4
200440   203385   160577   264      3.6135501070e+02     3.3961026966e+02     6.02        5064.3
200655   203607   160722   271      3.6135501070e+02     3.3961027280e+02     6.02        5069.2
200872   203829   160877   53       3.6135501070e+02     3.3961027280e+02     6.02        5073.8
201086   204049   161037   265      3.6135501070e+02     3.3961027280e+02     6.02        5078.4
201301   204271   161176   54       3.6135501070e+02     3.3961027280e+02     6.02        5084.4
201517   204490   161328   92       3.6135501070e+02     3.3961027280e+02     6.02        5089.7
201736   204711   161493   265      3.6135501070e+02     3.3961027280e+02     6.02        5095.6
201956   204932   161673   91       3.6135501070e+02     3.3961027280e+02     6.02        5102.8
202174   205153   161807   268      3.6135501070e+02     3.3961027280e+02     6.02        5108.7
202390   205375   161973   262      3.6135501070e+02     3.3961027280e+02     6.02        5115.0
202591   205578   162128   252      3.6108952727e+02     3.3961027280e+02     5.95        5121.2
202808   205798   162321   264      3.6108952727e+02     3.3961027280e+02     5.95        5127.6
203030   206020   162503   51       3.6108952727e+02     3.3961027280e+02     5.95        5133.9
203246   206239   162675   267      3.6108952727e+02     3.3961027280e+02     5.95        5139.9
203456   206460   162837   283      3.6108952727e+02     3.3961027280e+02     5.95        5145.5
203677   206682   162988   88       3.6108952727e+02     3.3961027280e+02     5.95        5152.5
203893   206902   163168   275      3.6108952727e+02     3.3961027280e+02     5.95        5157.2
204110   207122   163315   265      3.6108952727e+02     3.3961027280e+02     5.95        5162.3
204330   207343   163513   260      3.6108952727e+02     3.3961027426e+02     5.95        5167.6
204551   207566   163674   103      3.6108952727e+02     3.3961027426e+02     5.95        5173.0
204773   207789   163840   119      3.6108952727e+02     3.3961027426e+02     5.95        5178.2
204991   208008   164024   252      3.6108952727e+02     3.3961027426e+02     5.95        5182.3
205209   208229   164226   257      3.6108952727e+02     3.3961027426e+02     5.95        5186.3
205427   208450   164378   262      3.6108952727e+02     3.3961027426e+02     5.95        5190.8
205644   208671   164541   260      3.6108952727e+02     3.3961027426e+02     5.95        5195.5
205859   208891   164690   273      3.6108952727e+02     3.3961027426e+02     5.95        5200.0
206073   209112   164832   256      3.6108952727e+02     3.3961027426e+02     5.95        5203.7
206291   209331   165030   253      3.6108952727e+02     3.3961027426e+02     5.95        5208.0
206492   209534   165169   266      3.6108920712e+02     3.3961027426e+02     5.95        5212.0
